Timestamp,Evwnt, Event Data2016-06-21 22:04:28	Boiler Initialized	0
2016-06-21 22:04:58	Start Pre-Purge	9,395457
2016-06-21 22:04:58	Start Pre-Purge	9,415610
2016-06-21 22:04:58	Start Pre-Purge	9,435623
2016-06-21 22:04:58	Start Pre-Purge	9,455637
2016-06-21 22:04:58	Start Pre-Purge	9,475651
2016-06-21 22:04:58	Start Pre-Purge	9,495663
2016-06-21 22:04:58	Start Pre-Purge	9,514675
2016-06-21 22:04:58	Start Pre-Purge	9,534689
2016-06-21 22:04:58	Start Pre-Purge	9,554704
2016-06-21 22:04:58	Start Pre-Purge	9,575716
2016-06-21 22:04:58	Start Pre-Purge	9,595728
2016-06-21 22:04:58	Start Pre-Purge	9,616955
2016-06-21 22:04:58	Start Pre-Purge	9,637021
2016-06-21 22:04:58	Start Pre-Purge	9,657035
2016-06-21 22:04:58	Start Pre-Purge	9,677328
2016-06-21 22:04:58	Start Pre-Purge	9,697584
2016-06-21 22:04:58	Start Pre-Purge	9,717957
2016-06-21 22:04:58	Start Pre-Purge	9,738291
2016-06-21 22:04:58	Start Pre-Purge	9,758503
2016-06-21 22:04:58	Start Pre-Purge	9,777853
2016-06-21 22:04:58	Start Pre-Purge	9,798119
2016-06-21 22:04:58	Start Pre-Purge	9,818527
2016-06-21 22:04:58	Start Pre-Purge	9,837739
2016-06-21 22:04:58	Start Pre-Purge	9,857752
2016-06-21 22:04:58	Start Pre-Purge	9,877971
2016-06-21 22:04:58	Start Pre-Purge	9,898175
